Timestamp,TMAXOBS,TMINOBS,WMAXOBS,RTOTOBS,TMAXGFS,TMINGFS,WMAXGFS,RTOTGFS
2017-12-29,-7.777777777777778,-10.555555555555555,7.152436298614215,,-7.66,-12.76,2.8442925306655784,13.4
2017-12-30,-8.333333333333334,-17.77777777777778,10.281627179257935,,-8.06,-20.96,6.103277807866851,2.12
2017-12-31,-16.666666666666668,-20.555555555555554,7.152436298614215,,-15.56,-21.96,4.459820624195552,0.34
2018-01-01,-20.0,-26.11111111111111,6.258381761287438,0.0,-18.76,-24.96,4.5793012567421245,0.0
2018-01-02,-13.88888888888889,-26.11111111111111,6.705409029950827,0.0,-15.36,-23.96,4.356604182158393,0.0
2018-01-03,-7.222222222222222,-19.444444444444443,8.046490835940991,,-8.66,-18.06,6.014149981501957,1.16
2018-01-04,-10.555555555555555,-23.333333333333332,7.152436298614215,0.0,-14.46,-20.66,4.810405388322279,0.0
2018-01-05,-13.333333333333332,-23.333333333333332,5.81135449262405,0.0,-13.86,-20.06,3.827531841800928,0.0
2018-01-06,-13.333333333333332,-25.0,5.81135449262405,,-13.56,-21.56,4.661544808322667,0.0
2018-01-07,1.1111111111111112,-12.777777777777777,9.387572641931158,0.0,0.94,-15.76,6.768308503607086,7.54
2018-01-08,1.1111111111111112,-2.2222222222222223,7.152436298614215,,0.94,-4.26,6.0745370193949775,2.68
2018-01-09,,,5.81135449262405,0.0,1.94,-4.36,4.743416490252568,0.5800000000000001
2018-01-10,,,11.6227089852481,0.0,10.54,1.44,7.792945527847606,4.010000000000002
2018-01-11,15.0,-7.222222222222222,10.728654447921322,,14.24,-5.16,9.631718434422801,19.01
2018-01-12,-5.0,-9.444444444444445,12.963790791238265,,-3.86,-8.36,8.805679985100525,2.9000000000000004
2018-01-13,-7.222222222222222,-13.88888888888889,10.281627179257935,,-6.96,-10.36,7.402702209328699,0.0
2018-01-14,-5.555555555555555,-16.11111111111111,8.940545373267769,,-6.76,-12.26,6.618912297349165,2.32
2018-01-15,-2.7777777777777777,-18.333333333333332,10.281627179257935,,-3.96,-16.36,8.249242389456137,4.23
2018-01-16,-13.333333333333332,-20.555555555555554,9.387572641931158,,-9.66,-16.56,5.7870545184921145,0.29000000000000004
2018-01-17,-8.88888888888889,-20.0,8.940545373267769,0.0,-6.76,-12.76,6.363175307973213,0.0
2018-01-18,-1.1111111111111112,-11.11111111111111,9.834599910594546,0.0,-1.16,-8.76,7.218032973047436,0.0
2018-01-19,3.333333333333333,-6.666666666666666,9.387572641931158,0.0,2.34,-4.56,6.983552104767315,0.0
2018-01-20,5.0,-2.2222222222222223,7.152436298614215,0.0,3.24,-0.16,6.341135544995077,0.5
2018-01-21,11.11111111111111,3.333333333333333,7.599463567277604,0.0,8.14,2.84,5.8694122363316765,1.96
2018-01-22,12.777777777777777,2.7777777777777777,13.857845328565041,11.100000000000001,14.44,4.74,10.791200118615167,10.21
2018-01-23,2.7777777777777777,-1.6666666666666665,9.834599910594546,,4.64,-1.76,7.244998274671983,1.9800000000000004
2018-01-24,-1.1111111111111112,-5.0,7.152436298614215,0.0,1.64,-3.06,4.080441152620633,0.0
2018-01-25,8.333333333333334,-3.333333333333333,9.834599910594546,0.0,7.74,-1.66,6.315853069855251,0.0
2018-01-26,11.11111111111111,1.1111111111111112,11.6227089852481,0.0,9.04,1.94,10.307764064044152,0.01
2018-01-27,10.555555555555555,-1.1111111111111112,9.387572641931158,0.0,9.74,2.74,9.347726996441434,0.21
2018-01-28,10.0,-1.6666666666666665,6.705409029950827,0.0,7.14,-0.06,3.8209946349085597,0.23
2018-01-29,-1.1111111111111112,-8.333333333333334,9.834599910594546,,0.84,-4.46,6.562011886609168,0.57
